Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
AGRIVILLE FARMS LTD,AGRIVILLE FARMS LTD.,"1600 Kratz Road
Town of Kingsville, County of Essex",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,0.1,mg/L,4 mon rolling avg,1,1,1,Other,Other Action Taken
AGRIVILLE FARMS LTD,AGRIVILLE FARMS LTD.,"1600 Kratz Road
Town of Kingsville, County of Essex",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.5,mg/L,4 mon rolling avg,1,1.3345,1.3345,Additional Monitoring Underway,Voluntary Compliance Underway
ALGOMA STEEL INC.,ALGOMA STEEL INC.,"105 WEST ST, SAULT STE. MARIE, ON P6A 7B4",SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie Area Office,Acute Lethality - Rainbow Trout,Approval/Permit Non-Compliance,03/21/2023,03/21/2023,0,acute toxicity,quarterly,1,1,1,Other,Penalty Order
ALGOMA STEEL INC.,ALGOMA STEEL INC.,"105 WEST ST, SAULT STE. MARIE, ON P6A 7B4",SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,12/20/2023,12/20/2023,0,acute toxicity,quarterly,1,1,1,Other,Penalty Order
ARCELORMITTAL CANADA INC.,ArcelorMittal Dofasco - 1330 BURLINGTON ST E,"1330 BURLINGTON ST E, HAMILTON, ON L8N 3J5",HAMILTON,Iron and Steel,Hamilton District Office,THALLIUM,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,0.0003,mg/L,mon avg,1,0.001475,0.001475,None Required,Assessment Complete - No action required
ARCELORMITTAL CANADA INC.,ArcelorMittal Dofasco - 1330 BURLINGTON ST E,"1330 BURLINGTON ST E, HAMILTON, ON L8N 3J5",HAMILTON,Iron and Steel,Hamilton District Office,TEMPERATURE,Approval/Permit Non-Compliance,08/18/2023,08/18/2023,30,°C,/day,1,30.75,30.75,None Required,Assessment Complete - No action required
ARLANXEO CANADA INC.,ARLANXEO East Site,"500 KENNY ST, SARNIA, ON ",SARNIA,Inorganic Chemicals,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/13/2023,07/13/2023,807,kg/d,/day,1,2150,2150,Resolved w/o Actions Required,Event Resolved
ONTARIO POWER GENERATION INC.,Atikokan Generating Station,"ATIKOKAN GENERATING STATION HIGHWAY 622, ATIKOKAN, ON P0T 1C0",ATIKOKAN,Electric Power Generation,Thunder Bay District Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,02/13/2023,02/13/2023,0,acute toxicity,any,1,1,1,Conducting Study,Assessment Underway
AV TERRACE BAY,AV Terrace Bay,"21 MILL RD, TERRACE BAY, ON P0T 2W0",TERRACE BAY,pulp and paper,Thunder Bay District Office,Acute Lethality - Rainbow Trout,Approval/Permit Non-Compliance,05/01/2023,05/01/2023,0,acute toxicity,any,1,1,1,Conducting Study,Other Action Taken
THOMAS CAVANAGH CONSTRUCTION LIMITED,Bourne Quarry - Cavanagh,"LOT:16, CONCESSION:2, GEOTOWNSHIP:BECKWITH, BECKWITH, ON ",BECKWITH,Industrial Minerals,Ottawa District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/12/2023,06/12/2023,25,mg/L,/mon,1,66,66,Operational Process Modified,Voluntary Compliance Underway
MILLER GROUP INC.,Braeside Quarry,"1498 USBORNE ST, MCNAB-BRAESIDE, ON K0A 1G0",BRAESIDE,Industrial Minerals,Ottawa District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/18/2023,05/18/2023,15,mg/L,/mon,1,18,18,Operational Process Modified,Event Resolved
BRUCE POWER INC.,Bruce Power Centre of Site (SPP),"177 TIE RD, TIVERTON, KINCARDINE, ON N0G 2T0",KINCARDINE,Electric Power Generation,Owen Sound District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/03/2023,06/03/2023,44,mg/L,/day,1,78,78,Resolved w/o Actions Required,Assessment Underway
CABOT CANADA LTD.,Cabot Canada,"800 TASHMOO AVE, SARNIA, ON N7T 7H5",SARNIA,Inorganic Chemicals,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,04/06/2023,04/06/2023,48,kilogram (kg),/day,1,49.27,49.27,Other,Other Action Taken
CABOT CANADA LTD.,Cabot Canada,"800 TASHMOO AVE, SARNIA, ON N7T 7H5",SARNIA,Inorganic Chemicals,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,07/14/2023,07/14/2023,48,kilogram (kg),/day,1,54.94,54.94,Other,Voluntary Compliance Underway
ATLANTIC POWER CORPORATION,Calstock Power Plant,"LOT:28-26, CONCESSION:4, GEOTOWNSHIP:HEARST, COCHRANE, ON ",COCHRANE,Electric Power Generation,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/18/2023,04/18/2023,15,mg/L,/week,1,17.3,17.3,Resolved w/o Actions Required,Addressed w/o Intervention
ATLANTIC POWER CORPORATION,Calstock Power Plant,"LOT:28-26, CONCESSION:4, GEOTOWNSHIP:HEARST, COCHRANE, ON ",COCHRANE,Electric Power Generation,Timmins District Office,ALUMINUM,Approval/Permit Non-Compliance,11/16/2023,11/16/2023,1,mg/L,/mon,1,1.04,1.04,Resolved w/o Actions Required,Addressed w/o Intervention
CAPOGNA FLOWERS INC.,Capogna Flowers Inc.,"2078 TALBOT RD, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,03/02/2023,03/02/2023,20,mg/L,4 mon rolling avg,1,29.4,29.4,Additional Monitoring Underway,Voluntary Compliance Underway
TERRA INTERNATIONAL CANADA INC,CF Industries Courtright Nitrogen Complex,"161 BICKFORD LINE, COURTRIGHT, ST. CLAIR, ON N0N 1H0",ST. CLAIR,Inorganic Chemicals,Sarnia District Office,ALUMINUM,Approval/Permit Non-Compliance,12/01/2022,03/31/2023,8.9,kg/d,/quarter,1,14.19,14.19,New/Amended Approval,Event Resolved
TERRA INTERNATIONAL CANADA INC,CF Industries Courtright Nitrogen Complex,"161 BICKFORD LINE, COURTRIGHT, ST. CLAIR, ON N0N 1H0",ST. CLAIR,Inorganic Chemicals,Sarnia District Office,FLUORIDE,Approval/Permit Non-Compliance,12/01/2022,03/31/2023,4,kg/d,/quarter,1,4.54,4.54,New/Amended Approval,Event Resolved
TERRA INTERNATIONAL CANADA INC,CF Industries Courtright Nitrogen Complex,"161 BICKFORD LINE, COURTRIGHT, ST. CLAIR, ON N0N 1H0",ST. CLAIR,Inorganic Chemicals,Sarnia District Office,FLUORIDE,Approval/Permit Non-Compliance,06/07/2023,06/07/2023,4,kg/d,/day,1,4.0161,4.0161,New/Amended Approval,Event Resolved
TERRA INTERNATIONAL CANADA INC,CF Industries Courtright Nitrogen Complex,"161 BICKFORD LINE, COURTRIGHT, ST. CLAIR, ON N0N 1H0",ST. CLAIR,Inorganic Chemicals,Sarnia District Office,FLUORIDE,Approval/Permit Non-Compliance,06/01/2023,09/30/2023,4,kg/d,quarterly,1,6.12,6.12,New/Amended Approval,Event Resolved
TERRA INTERNATIONAL CANADA INC,CF Industries Courtright Nitrogen Complex,"161 BICKFORD LINE, COURTRIGHT, ST. CLAIR, ON N0N 1H0",ST. CLAIR,Inorganic Chemicals,Sarnia District Office,ALUMINUM,Approval/Permit Non-Compliance,06/01/2023,09/30/2023,8.9,kg/d,quarterly,1,11.47,11.47,New/Amended Approval,Event Resolved
CIELO VISTA FARMS INC.,Cielo Vista Farms Inc.,"786 HIGHWAY 77, LEAMINGTON, ON N0P 2J0",Leamington,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,mon avg,1,1.46,1.46,Resolved w/o Actions Required,Addressed w/o Intervention
CON-CAST PIPE INC.,Con-Cast Pipe Inc,"299 BROCK RD S, PUSLINCH, ON N1H 6H9",PUSLINCH,Industrial Minerals,Guelph District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,30,mg/L,any,14,35.9,530,Additional Monitoring Underway,Voluntary Compliance Underway
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,01/04/2023,01/04/2023,3,ng/L,any,1,5.08,5.08,Additional Monitoring Underway,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,01/04/2023,01/04/2023,3,ng/L,any,1,5.05,5.05,Additional Monitoring Underway,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,02/17/2023,02/17/2023,3,ng/L,any,1,7.67,7.67,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,Dichlorodiphenyldichloroethylene (DDE),Approval/Permit Non-Compliance,02/17/2023,02/17/2023,3,ng/L,any,1,3.13,3.13,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,02/17/2023,02/17/2023,3,ng/L,any,1,6.45,6.45,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,02/28/2023,02/28/2023,3,ng/L,any,1,3.47,3.47,Additional Monitoring Underway,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,03/17/2023,03/17/2023,3,ng/L,any,1,4.27,4.27,Additional Monitoring Underway,Assessment Underway
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,03/17/2023,03/17/2023,3,ng/L,any,1,6.28,6.28,Additional Monitoring Underway,Assessment Underway
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,03/23/2023,03/23/2023,3,ng/L,any,1,4.88,4.88,Additional Monitoring Underway,Assessment Underway
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,04/05/2023,04/05/2023,3,ng/L,any,1,7.33,7.33,Additional Monitoring Underway,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,Dichlorodiphenyldichloroethylene (DDE),Approval/Permit Non-Compliance,04/05/2023,04/05/2023,3,ng/L,any,1,3.15,3.15,Additional Monitoring Underway,Assessment Complete - No Action Required
CONTINENTAL CARBON GROUP,Continental Carbon Group Inc. (Mobile Unit) at N.M. Bartlett inc.,"4509 BARTLETT RD, BEAMSVILLE, LINCOLN, ON L0R 1B1",LINCOLN,Miscellaneous Industrial,Niagara District Office,DICHLORODIPHENYLTRICHLOROETHANE (DDD),Approval/Permit Non-Compliance,04/05/2023,04/05/2023,3,ng/L,any,1,5.11,5.11,Additional Monitoring Underway,Assessment Complete - No Action Required
IAMGOLD CORPORATION,Cote Gold Project,"3 MESOMIKENDA LAKE RD, GOGAMA, GREATER SUDBURY, ON P0M 1W0",GREATER SUDBURY,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/07/2023,03/07/2023,25,mg/L,any,1,27,27,Ceased Operations,Addressed w/o Intervention
IAMGOLD CORPORATION,Cote Gold Project,"3 MESOMIKENDA LAKE RD, GOGAMA, GREATER SUDBURY, ON P0M 1W0",GREATER SUDBURY,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/30/2023,04/02/2023,25, mg/L,any,4,34,114,Ceased Operations,Addressed w/o Intervention
IAMGOLD CORPORATION,Cote Gold Project,"3 MESOMIKENDA LAKE RD, GOGAMA, GREATER SUDBURY, ON P0M 1W0",GREATER SUDBURY,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/31/2023,04/02/2023,25,mg/L,any,1,26,26,Ceased Operations,Addressed w/o Intervention
IAMGOLD CORPORATION,Cote Gold Project,"3 MESOMIKENDA LAKE RD, GOGAMA, GREATER SUDBURY, ON P0M 1W0",GREATER SUDBURY,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15,mg/L,mon avg,1,30.1,30.1,Operational Process Modified,Addressed w/o Intervention
IAMGOLD CORPORATION,Cote Gold Project,"3 MESOMIKENDA LAKE RD, GOGAMA, GREATER SUDBURY, ON P0M 1W0",GREATER SUDBURY,Metal Mining and Refining,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/12/2023,04/20/2023,30, mg/L,any,5,38.7,48,Operational Process Modified,Event Resolved
ONTARIO POWER GENERATION INC.,Darlington Nuclear Generating Station,"1 HOLT RD, BOWMANVILLE, CLARINGTON, ON L1C 3Z8",CLARINGTON,Electric Power Generation,York Durham District Office,MORPHOLINE,Approval/Permit Non-Compliance,06/22/2023,06/22/2023,25,mg/L,/mon,1,30,30,Training Procedure Change,Event Resolved
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,COPPER,Approval/Permit Non-Compliance,09/25/2023,09/25/2023,0.02,mg/L,4 mon rolling avg,1,0.0916,0.0916,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/27/2023,09/27/2023,0.5,mg/L,4 mon rolling avg,2,0.975,3.952,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,POTASSIUM,Approval/Permit Non-Compliance,09/27/2023,09/27/2023,25,mg/L,4 mon rolling avg,1,30.21,30.21,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,03/16/2023,03/16/2023,0.5,mg/L,4 mon rolling avg,1,0.519,0.519,Action Plan Submitted,Voluntary Compliance Underway
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,04/26/2023,04/26/2023,20,mg/L,4 mon rolling avg,1,26.7,26.7,Action Plan Submitted,Voluntary Compliance Underway
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/26/2023,04/26/2023,0.5,mg/L,4 mon rolling avg,1,2.53,2.53,Action Plan Submitted,Voluntary Compliance Underway
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,0.5,mg/L,4 mon rolling avg,1,0.828,0.828,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,20,mg/L,4 mon rolling avg,1,88.4,88.4,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,POTASSIUM,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,25,mg/L,4 mon rolling avg,1,59.7,59.7,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/19/2023,07/19/2023,0.5,mg/L,4 mon rolling avg,1,0.578,0.578,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.1,mg/L,4 mon rolling avg,1,0.121,0.121,Other,Other Action Taken
DC FARMS,DC Farms,"1557 COUNTY RD 34, RUTHVEN, KINGSVILLE, ON N0P 2G0",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,COPPER,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.02,mg/L,4 mon rolling avg,1,0.026,0.026,Other,Other Action Taken
AGNICO EAGLE MINES,Detour Lake Mine,"86 2ND ST, END OF HIGHWAY 652, COCHRANE, ON P0L 1C0",COCHRANE,Metal Mining and Refining,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/13/2023,07/15/2023,0.146,mg/L,/week,1,0.193,0.193,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
DI CIOCCO FARMS INCORPORATED,Di Ciocco Farms,"294 TALBOT ST E, LEAMINGTON, ON N8H 3V6",Leamington,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,0.1,mg/L,rolling avg,7,0.15,0.37,Action Plan Submitted,Assessment Underway
DI CIOCCO FARMS INCORPORATED,Di Ciocco Farms Eastside,"308 TALBOT RD E, LEAMINGTON, ON N8H 3V6",Leamington,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,0.1,mg/L,rolling avg,8,0.13,0.25,Action Plan Submitted,Assessment Underway
NEWMONT GOLDCORP,Dome Mine and Mill,"4315 GOLD MINE RD, TIMMINS, ON P0N 1H0",TIMMINS,Metal Mining and Refining,Timmins District Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,08/30/2023,08/30/2023,0,acute toxicity,/mon,1,1,1,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
DOW CHEMICAL CANADA ULC,Dow Scott Road Fly-ash Disposal Site,"LOT:PART OF 16, CONCESSION:3, 4, 5, GEOTOWNSHIP:SARNIA, SARNIA, ON ",SARNIA,Miscellaneous Industrial,Sarnia District Office,ZINC,Approval/Permit Non-Compliance,02/09/2023,02/09/2023,30,µg/L,/day,1,72,72,Other,Event Resolved
DOW CHEMICAL CANADA ULC,Dow Scott Road Fly-ash Disposal Site,"LOT:PART OF 16, CONCESSION:3, 4, 5, GEOTOWNSHIP:SARNIA, SARNIA, ON ",SARNIA,Miscellaneous Industrial,Sarnia District Office,COPPER,Approval/Permit Non-Compliance,02/09/2023,02/09/2023,20,µg/L,/day,1,23,23,Other,Event Resolved
DOW CHEMICAL CANADA ULC,Dow Scott Road Fly-ash Disposal Site,"LOT:PART OF 16, CONCESSION:3, 4, 5, GEOTOWNSHIP:SARNIA, SARNIA, ON ",SARNIA,Miscellaneous Industrial,Sarnia District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/09/2023,02/09/2023,50,mg/L,/day,1,72,72,Other,Event Resolved
DOW CHEMICAL CANADA ULC,Dow Scott Road Fly-ash Disposal Site,"LOT:PART OF 16, CONCESSION:3, 4, 5, GEOTOWNSHIP:SARNIA, SARNIA, ON ",SARNIA,Miscellaneous Industrial,Sarnia District Office,COBALT,Approval/Permit Non-Compliance,02/09/2023,02/09/2023,0.9,µg/L,/day,1,2,2,Other,Event Resolved
CRH CANADA GROUP INC.,Dufferin Aggregates Flamboro Quarry,"685 BROCK RD, HAMILTON, ON L9H 5E4",HAMILTON,Industrial Minerals,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/15/2023,02/15/2023,25,mg/L,/quarter,1,64.1,64.1,Additional Monitoring Underway,Assessment Complete - No action required
DVD FARMS LTD.,DVD Farms Ltd.,"1132 SEACLIFF DR E, LEAMINGTON, ON ",Leamington,Miscellaneous Industrial,Windsor Area Office,ZINC,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,0.1,mg/L,rolling avg,12,0.14,0.4,Other,Assessment Underway
WESDOME GOLD MINES LTD,Eagle River Mill Tailings Management Area (TMA),"PAINT LAKE RD, UNORGANIZED, ON ",UNORGANIZED,Metal Mining and Refining,Sault Ste. Marie Area Office,CYANIDE;FREE,Approval/Permit Non-Compliance,11/10/2023,11/10/2023,0.01, mg/L,/day,1,0.046,0.046,Ceased Operations,Assessment Underway
WESDOME GOLD MINES LTD,Eagle River Mill Tailings Management Area (TMA),"PAINT LAKE RD, UNORGANIZED, ON ",UNORGANIZED,Metal Mining and Refining,Sault Ste. Marie Area Office,CYANIDE;FREE,Approval/Permit Non-Compliance,11/16/2023,11/16/2023,0.01, mg/L,/day,1,0.093,0.093,Ceased Operations,Assessment Underway
WESDOME GOLD MINES LTD,Eagle River Mill Tailings Management Area (TMA),"PAINT LAKE RD, UNORGANIZED, ON ",UNORGANIZED,Metal Mining and Refining,Sault Ste. Marie Area Office,CYANIDE;FREE,Approval/Permit Non-Compliance,11/18/2023,11/18/2023,0.01, mg/L,/day,1,0.039,0.039,Ceased Operations,Assessment Underway
WESDOME GOLD MINES LTD,Eagle River Mill Tailings Management Area (TMA),"PAINT LAKE RD, UNORGANIZED, ON ",UNORGANIZED,Metal Mining and Refining,Sault Ste. Marie Area Office,CYANIDE;FREE,Approval/Permit Non-Compliance,11/14/2023,11/14/2023,0.01,mg/L,/day,1,0.103,0.103,Ceased Operations,Assessment Underway
WESDOME GOLD MINES LTD,Eagle River Mill Tailings Management Area (TMA),"PAINT LAKE RD, UNORGANIZED, ON ",UNORGANIZED,Metal Mining and Refining,Sault Ste. Marie Area Office,COPPER,Approval/Permit Non-Compliance,11/14/2023,11/14/2023,0.02,mg/L,/day,1,0.115,0.115,Ceased Operations,Assessment Underway
CAPITAL POWER GENERATION SERVICES INC.,East Windsor Cogeneration Centre (EWCC),"3150 WYANDOTTE ST E, WINDSOR, ON N8Y 4Y6",WINDSOR,Electric Power Generation,Windsor Area Office,OIL AND GREASE,Approval/Permit Non-Compliance,08/24/2023,08/24/2023,15,mg/L,quarterly,1,17.7,17.7,Resolved w/o Actions Required,Event Resolved
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Hydroponics,"1400 ROAD 3 E, KINGSVILLE, ON N9Y 2E9",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,POTASSIUM,Approval/Permit Non-Compliance,02/15/2023,02/28/2023,25,mg/L,4 mon rolling avg,1,33.43,33.43,Action Plan Submitted,Voluntary Compliance Underway
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Hydroponics,"1400 ROAD 3 E, KINGSVILLE, ON N9Y 2E9",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,02/15/2023,02/28/2023,20,mg/L,4 mon rolling avg,1,22.43,22.43,Action Plan Submitted,Voluntary Compliance Underway
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Seedlings,"1507 ROAD 3 E, KINGSVILLE, ON N9Y 2E5",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,0.5,mg/L,4 mon rolling avg,1,1.17,1.17,Other,Voluntary Compliance Underway
1313304 ALBERTA ULC OPERATING AS GREAT NORTHERN SEEDLINGS,Great Northern Seedlings,"1507 ROAD 3 E, KINGSVILLE, ON N9Y 2E5",KINGSVILLE,Miscellaneous Industrial,Windsor Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/30/2023,11/30/2023,0.5,mg/L,4 mon rolling avg,1,1.17,1.17,Other,Voluntary Compliance Underway
