Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère,Modélisation de la dispersion atmosphérique
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-06-01,2020-06-30,20, %,6min avg,24,20,47,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-07-01,2020-07-31,20, %,6min avg,21,20,64,Action Plan Submitted - Implementing Improvements; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-08-01,2020-08-31,20, %,6min avg,25,20,54,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-09-01,2020-09-30,20, %,6min avg,21,20,50,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-10-01,2020-10-31,20, %,6min avg,23,20,49,Action Plan Submitted - Implementing Improvements; New Equipment or Treatment Process Installed; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-11-01,2020-11-30,20, %,6min avg,17,20,48,Action Plan Submitted - Implementing Improvements; New Equipment or Treatment Process Installed; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-12-01,2020-12-31,20, %,6min avg,23,20,56,Action Plan Submitted - Implementing Improvements; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-01-01,2020-03-31,9,mg/m³,rolling avg,3,9.5,27,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-04-01,2020-06-30,9,mg/m³,rolling avg,6,9.5,482.7,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-07-01,2020-09-30,9,mg/m³,rolling avg,8,9.3,10.1,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,NITROGEN OXIDES,Approval / Permit Non-Compliance,2020-08-28,2020-08-28,187,mg/m³,24h avg,1,187.3,187.3,Equipment Modified - Repaired - Replaced or Re-calibrated,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-10-01,2020-12-31,9,mg/m³,rolling avg,10,9.3,870.6,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,CHROMIUM,Legislation Non-Compliance,2020-07-03,2020-07-03,0.5,µg/m³,24hr,1,0.7,0.7,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,CHROMIUM,Legislation Non-Compliance,2020-07-03,2020-07-03,0.00014,µg/m³, /annum,1,0.004,0.004,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,DIOXIN AND FURAN,Legislation Non-Compliance,2020-07-03,2020-07-03,0.0000001,µg/m³,24hr,1,0.00000022,0.00000022,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,MANGANESE,Legislation Non-Compliance,2020-07-03,2020-07-03,0.4,µg/m³,24hr,1,2.6,2.6,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,NICKEL,Legislation Non-Compliance,2020-07-03,2020-07-03,0.04,µg/m³, /annum,1,0.04,0.04,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Valbruna ASW Inc.,42 Centre Street,42 Centre St,Welland,Iron and Steel,Niagara,SUSPENDED PARTICULATE MATTER (< 44 µm diameter),Legislation Non-Compliance,2020-07-03,2020-07-03,120,µg/m³,24hr,1,190,190,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Technical Standard requested by the sector,Other Abatement Action Taken; Technical Standard under development; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Vale Canada Limited,Copper Cliff Smelter Complex,McKim Township,Greater Sudbury,Metal Mining and Refining,Sudbury,NICKEL,Policy/Guideline Non-Conformance,2020-01-01,2020-12-31,0.1,µg/m³,24hr,9,0.2,0.352,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken,
Vale Canada Limited,Copper Cliff Smelter Complex,McKim Township,Greater Sudbury,Metal Mining and Refining,Sudbury,SUSPENDED PARTICULATE MATTER (< 44 µm diameter),Policy/Guideline Non-Conformance,2020-01-01,2020-12-31,120,µg/m³,24hr,3,155,198,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken,
Vale Canada Limited,Copper Cliff Taillings Area,Lots3to8 PLots129 Conc.1 Lots2to8 PLots19 Conc.2 Lots1to7 PLot8 Conc.3 Snider Twp.,Greater Sudbury,Metal Mining and Refining,Sudbury,SUSPENDED PARTICULATE MATTER (< 44 µm diameter),Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-12-02,2020-12-02,120,µg/m³,24hr,1,177,177,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,
