Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,1,kg/d,mon avg,1,1.42,1.42,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,1,mg/L,mon avg,1,24.53,24.53,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,7,mg/L,mon avg,1,9.83,9.83,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.14,kg/d,mon avg,1,1.07,1.07,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.04,mg/L,mon avg,1,1.18,1.18,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,7,mg/L,mon avg,1,34.03,34.03,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.006,kg/d,mon avg,1,0.19,0.19,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,2491,2491,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,7680,7680,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.14,kg/d,mon avg,1,0.78,0.78,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,mon avg,1,39.84,39.84,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.04,mg/L,mon avg,1,0.2,0.2,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.04,mg/L,mon avg,1,1.86,1.86,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.006,kg/d,mon avg,1,0.038,0.038,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,kg/d,mon avg,1,1.09,1.09,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,7,mg/L,mon avg,1,14.48,14.48,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,7,mg/L,mon avg,1,45.72,45.72,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,1,mg/L,mon avg,1,26.7,26.7,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,0.04,mg/L,mon avg,1,0.86,0.86,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,0.14,mg/L,mon avg,1,2.15,2.15,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,7,mg/L,mon avg,1,61.98,61.98,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,1,mg/L,mon avg,1,2.46,2.46,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,7,mg/L,mon avg,1,17.63,17.63,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,9656,9656,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SHELTER COVE,Shelter Cove,"38 CHEAPSIDE RD, HALDIMAND COUNTY, ON N0A 1P0",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,0.006,mg/L,mon avg,1,0.1,0.1,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
SMITHS FALLS,Smiths Falls Water Pollution Control Plant,"180 QUEEN ST, SMITHS FALLS, ON K7A 5B8",Smith Falls,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.3,mg/L,mon avg,1,0.39,0.39,Other,Assessment Underway
SMITHS FALLS,Smiths Falls Water Pollution Control Plant,"180 QUEEN ST, SMITHS FALLS, ON K7A 5B8",Smith Falls,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,4.4,kg/d,mon avg,1,5.37,5.37,Other,Assessment Underway
SMITHS FALLS,Smiths Falls Water Pollution Control Plant,"180 QUEEN ST, SMITHS FALLS, ON K7A 5B8",Smith Falls,Municipal Sewage,Ottawa District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,220.5,kg/d,mon avg,1,288.33,288.33,Other,Assessment Underway
SMITHS FALLS,Smiths Falls Water Pollution Control Plant,"180 QUEEN ST, SMITHS FALLS, ON K7A 5B8",Smith Falls,Municipal Sewage,Ottawa District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15,mg/L,mon avg,1,20.95,20.95,Other,Assessment Underway
SMOOTH ROCK FALLS,Smooth Rock Falls Water Pollution Control Plant,"110 FIRST ST, SMOOTH ROCK FALLS, ON P0L 2B0",SMOOTH ROCK FALLS,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,25,mg/L,mon avg,1,33.4,33.4,Resolved w/o Actions Required,Addressed w/o Intervention
SMOOTH ROCK FALLS,Smooth Rock Falls Water Pollution Control Plant,"110 FIRST ST, SMOOTH ROCK FALLS, ON P0L 2B0",SMOOTH ROCK FALLS,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,25,mg/L,mon avg,1,29.8,29.8,Operational Process Modified,Event Resolved
SMOOTH ROCK FALLS,Smooth Rock Falls Water Pollution Control Plant,"110 FIRST ST, SMOOTH ROCK FALLS, ON P0L 2B0",SMOOTH ROCK FALLS,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,25,mg/L,mon avg,1,31.1,31.1,Resolved w/o Actions Required,Addressed w/o Intervention
SMOOTH ROCK FALLS,Smooth Rock Falls Water Pollution Control Plant,"110 FIRST ST, SMOOTH ROCK FALLS, ON P0L 2B0",SMOOTH ROCK FALLS,Municipal Sewage,Timmins District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,04/03/2023,04/23/2023,200,CT/100mL,mon avg on a geo. mean density,1,816,816,Resolved w/o Actions Required,Addressed w/o Intervention
SMOOTH ROCK FALLS,Smooth Rock Falls Water Pollution Control Plant,"110 FIRST ST, SMOOTH ROCK FALLS, ON P0L 2B0",SMOOTH ROCK FALLS,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,25.1,25.1,Resolved w/o Actions Required,Voluntary Compliance Underway
SPRINGWATER,Snow Valley Environmental Centre,"15 ALPINE TR, MINESING, SPRINGWATER, ON L0L 1Y3",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,7,mg/L,annual avg,1,12.9,12.9,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/06/2023,01/06/2023,1,mg/L,/day,1,1.22,1.22,Other,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/18/2023,07/18/2023,8,mg/L,/day,1,16.7,16.7,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/18/2023,07/18/2023,1,mg/L,/day,1,3.1,3.1,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,07/18/2023,07/18/2023,25,mg/L,/day,1,81,81,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/19/2023,07/19/2023,8,mg/L,/day,1,19.9,19.9,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/29/2023,08/29/2023,1,mg/L,/day,1,6.96,6.96,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/30/2023,08/30/2023,1,ml/L,/day,1,6.9,6.9,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/30/2023,08/30/2023,8,mg/L,/day,1,13.2,13.2,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/31/2023,08/31/2023,8,mg/L,/day,1,16.9,16.9,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/31/2023,08/31/2023,1,mg/L,/day,1,3.1,3.1,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,1,mg/L,/mon,1,2.96,2.96,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/01/2023,8,mg/L,/day,1,14.8,14.8,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/01/2023,1,mg/L,/day,1,1.13,1.13,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/11/2023,09/11/2023,8,mg/L,/day,1,13.4,13.4,Operational Process Modified,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Legislation Non-Compliance,09/01/2023,09/30/2023,6,mg/L,/mon,1,13.8,13.8,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/13/2023,09/13/2023,8,mg/L,/day,1,16.4,16.4,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/18/2023,09/18/2023,8,mg/L,/day,1,13.7,13.7,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/20/2023,09/20/2023,8,mg/L,/day,1,18.4,18.4,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/27/2023,09/27/2023,8,mg/L,/day,1,17.2,17.2,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/02/2023,10/02/2023,8,mg/L,/day,1,8.6,8.6,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/09/2023,08/09/2023,1,mg/L,/day,1,3.09,3.09,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/16/2023,08/16/2023,1,mg/L,/day,1,2.42,2.42,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST. MARYS,St Marys Water Pollution Control Plant,"309 THOMAS ST, ST. MARYS, ON N4X 1C6",ST. MARYS,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/25/2023,09/25/2023,8,mg/L,/day,1,19.9,19.9,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
ST.- CHARLES,St. Charles Lagoon,"LOT PART 10, CON 6, St. Charles, ON",St. Charles,Municipal Sewage,Sudbury District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,1,mg/L,seasonal avg,1,1.2,1.2,Resolved w/o Actions Required,Addressed w/o Intervention
CLEARVIEW,Stayner Water Pollution Control Plant,"300 MOWAT ST N, CLEARVIEW, ON L0M 1S0",CLEARVIEW,Municipal Sewage,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15,mg/L,mon avg,1,18.3,18.3,Resolved w/o Actions Required,Addressed w/o Intervention
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/03/2023,01/03/2023,15,mg/L,/day,1,15.6,15.6,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,10/31/2023,7,mg/L,annual avg,1,14.5,14.5,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,10/31/2023,16,kg/d,annual avg,1,18.2,18.2,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/02/2023,05/04/2023,10,mg/L,/day,2,10.4,13,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/08/2023,05/11/2023,10,mg/L,/day,2,10.9,13.4,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/16/2023,05/25/2023,10,mg/L,/day,4,14.9,16.2,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/26/2023,07/03/2023,10,mg/L,/day,3,19.4,28.6,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/06/2023,07/13/2023,10,mg/L,/day,3,17,19.2,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/17/2023,07/25/2023,10,mg/L,/day,3,14,15.4,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/27/2023,07/31/2023,10,mg/L,/day,2,10.4,10.6,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/03/2023,08/17/2023,10,mg/L,/day,5,10.5,15,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,08/22/2023,08/31/2023,10,mg/L,/day,3,11.1,12.8,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/05/2023,09/11/2023,10,mg/L,/day,2,11.6,12.1,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/14/2023,10/19/2023,10,mg/L,/day,2,12.8,15.3,Operational Process Modified,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/26/2023,10/31/2023,10,mg/L,/day,2,17.5,20.4,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,12/31/2023,10,mg/L,annual avg,1,14.41,14.41,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,12/31/2023,23,kg/d,annual avg,1,24.8,24.8,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/02/2023,11/06/2023,15,mg/L,/day,2,19.4,22.9,Additional Monitoring Underway,Assessment Underway
